Rank,Query,Clicks,Impressions,CTR,Position
9988,maghrib time in srinagar today,0,3,0.00%,5.666667
9989,maghrib time in surat,0,2,0.00%,1
9990,maghrib time in suva fiji,0,3,0.00%,11.33333
9991,maghrib time in sydney,0,9,0.00%,5.444444
9992,maghrib time in sylhet,0,18,0.00%,5.166667
9993,maghrib time in sylhet today,0,3,0.00%,5.666667
9994,maghrib time india,0,6,0.00%,54.33333
9995,maghrib time indore,0,15,0.00%,1
9996,maghrib time ipoh,0,56,0.00%,8.482143
9997,maghrib time ireland,0,2,0.00%,1
9998,maghrib time isb,0,53,0.00%,7
9999,maghrib time islamabad,0,682,0.00%,1.697947
10000,maghrib time islamabad hanafi,0,3,0.00%,1
10001,maghrib time johannesburg,0,142,0,2.147887324
10002,maghrib time jubail,0,4,0,57.5
10003,maghrib time kabul,0,21,0,4.80952381
10004,maghrib time kaduna,0,4,0,11.25
10005,maghrib time kajang,0,144,0,9.4375
10006,maghrib time kamloops,0,7,0,10.14285714
10007,maghrib time kampala,0,71,0,6.042253521
10008,maghrib time kanpur,0,31,0,1.483870968
10009,maghrib time kansas city,0,10,0,10.3
10010,maghrib time karachi today,0,114,0,3.903508772
10011,maghrib time karak,0,13,0,7.538461538
10012,maghrib time kathmandu,0,21,0,2.285714286
10013,maghrib time kelowna,0,15,0,11.13333333
10014,maghrib time khanewal,0,2,0,1
10015,maghrib time kharghar,0,2,0,1
10016,maghrib time khulna,0,88,0,5.977272727
10017,maghrib time khulna today,0,6,0,4.5
10018,maghrib time khushab,0,8,0,4.5
10019,maghrib time kilkenny,0,3,0,10.33333333
10020,maghrib time kimberley,0,105,0,9.314285714
10021,maghrib time kingston,0,21,0,8.761904762
10022,maghrib time kitchener,0,92,0,1
10023,maghrib time kl,0,5,0,7
10024,maghrib time klang,0,17,0,10.17647059
10025,maghrib time klerksdorp,0,3,0,8.666666667
10026,maghrib time kochi,0,2,0,1
10027,maghrib time kohat,0,10,0,1
10028,maghrib time kolhapur,0,7,0,4.285714286
10029,maghrib time kolkata,0,152,0,1.322368421
10030,maghrib time kolkata hanafi,0,3,0,1
10031,maghrib time kolkata today,0,143,0,1.006993007
10032,maghrib time kota,0,15,0,6.4
10033,maghrib time kota bharu,0,30,0,8.833333333
10034,maghrib time kota today,0,3,0,1
10035,maghrib time kuala lumpur,0,9,0,21.88888889
10036,maghrib time kuching,0,78,0,9.051282051
10037,maghrib time kuching today,0,7,0,5.285714286
10038,maghrib time kurnool,0,5,0,1
10039,maghrib time kushtia,0,7,0,7
10040,maghrib time kuwait,0,35,0,14.48571429
10041,maghrib time ladysmith,0,6,0,8.666666667
10042,maghrib time lagos,0,20,0,7.35
10043,maghrib time lahore,0,4199,0,1.204096213
10044,maghrib time lahore ends today,0,7,0,1
10045,maghrib time lahore today,0,251,0,2.525896414
10046,maghrib time larkana,0,3,0,7.333333333
10047,maghrib time las vegas,0,16,0,10.6875
10048,maghrib time launceston,0,16,0,11.375
10049,maghrib time lawrenceville ga,0,2,0,4
10050,maghrib time layyah,0,2,0,2
10051,maghrib time lebanon,0,4,0,7.5
10052,maghrib time lebanon today,0,3,0,10
10053,maghrib time leeds today,0,10,0,1
10054,maghrib time letterkenny,0,3,0,9
10055,maghrib time liaquatpur,0,22,0,8.727272727
10056,maghrib time lilongwe,0,3,0,12
10057,maghrib time limit,0,3,0,70.33333333
10058,maghrib time lisbon,0,2,0,5.5
10059,maghrib time liverpool,0,86,0,2.011627907
10060,maghrib time liverpool today,0,12,0,1.916666667
10061,maghrib time lodhran,0,7,0,11.71428571
10062,maghrib time london,0,712,0,1.766853933
10063,maghrib time london east london mosque,0,3,0,4
10064,maghrib time london february 2026,0,6,0,6.333333333
10065,maghrib time london ontario,0,22,0,8.181818182
10066,maghrib time london today,0,44,0,1.477272727
10067,maghrib time louisville ky,0,21,0,10.61904762
10068,maghrib time lubbock,0,6,0,11.33333333
10069,maghrib time lucknow,0,54,0,1.574074074
10070,maghrib time lucknow today,0,18,0,1.722222222
10071,maghrib time ludhiana,0,5,0,1.4
10072,maghrib time madina,0,25,0,1.56
10073,maghrib time madina today,0,3,0,1
10074,maghrib time madinah,0,7,0,9
10075,maghrib time madison,0,17,0,7.294117647
10076,maghrib time madurai,0,3,0,1
10077,maghrib time maidstone,0,88,0,9.943181818
10078,maghrib time malaysia,0,4,0,36
10079,maghrib time maldives,0,6,0,3.666666667
10080,maghrib time male,0,29,0,1.862068966
10081,maghrib time manama,0,5,0,10.4
10082,maghrib time mandi bahauddin,0,39,0,5.923076923
10083,maghrib time mangalore,0,30,0,1
10084,maghrib time manikganj,0,3,0,5
10085,maghrib time mansehra,0,3,0,1
10086,maghrib time marawi city,0,27,0,11.07407407
10087,maghrib time margate,0,2,0,1
10088,maghrib time mauritius,0,4,0,1
10089,maghrib time meerut,0,4,0,1
10090,maghrib time melaka,0,12,0,9.333333333
10091,maghrib time melbourne,0,404,0,1.764851485
10092,maghrib time melbourne today,0,10,0,39.3
10093,maghrib time middlesbrough,0,12,0,3.333333333
10094,maghrib time milton,0,4,0,1.5
10095,maghrib time mississauga,0,17,0,5.294117647
10096,maghrib time mississauga hanafi,0,2,0,1
10097,maghrib time mississauga today,0,3,0,1
10098,maghrib time mombasa,0,5,0,1
10099,maghrib time moncton,0,44,0,10.95454545
10100,maghrib time montreal,0,55,0,1
10101,maghrib time multan,0,21,0,1.142857143
10102,maghrib time multan today,0,5,0,1
10103,maghrib time mumbai,0,27,0,1
10104,maghrib time mumbai today,0,2,0,1
10105,maghrib time muscat,0,8,0,46.125
10106,maghrib time muzaffargarh,0,2,0,1
10107,maghrib time muzaffarpur,0,18,0,1
10108,maghrib time my location today,0,3,0,3.333333333
10109,maghrib time mymensingh,0,90,0,6.722222222
10110,maghrib time nadi,0,7,0,11.28571429
10111,maghrib time nagercoil,0,9,0,12
10112,maghrib time nagpur,0,20,0,1
10113,maghrib time nairobi,0,35,0,2.571428571
10114,maghrib time nairobi today,0,5,0,1
10115,maghrib time namaz,0,85,0,4.882352941
10116,maghrib time namaz today,0,6,0,1
10117,maghrib time narayanganj,0,101,0,8.514851485
10118,maghrib time narsingdi,0,21,0,5.380952381
10119,maghrib time nashville,0,44,0,7.659090909
10120,maghrib time nawabshah,0,15,0,1.2
10121,maghrib time near me,0,97,0,5.164948454
10122,maghrib time new delhi,0,30,0,2.133333333
10123,maghrib time newmarket,0,3,0,7
10124,maghrib time nicosia,0,10,0,3
10125,maghrib time nizamabad,0,56,0,10.10714286
10126,maghrib time nizamabad today,0,2,0,1
10127,maghrib time northampton,0,150,0,1.173333333
10128,maghrib time northampton today,0,7,0,2.571428571
10129,maghrib time norwich,0,10,0,1
10130,maghrib time norwich today,0,7,0,10.85714286
10131,maghrib time nottingham,0,112,0,1.133928571
10132,maghrib time nowshera,0,7,0,1
10133,maghrib time nz,0,33,0,9.696969697
10134,maghrib time okara,0,29,0,1
10135,maghrib time okc,0,73,0,7.383561644
10136,maghrib time omaha,0,3,0,12
10137,maghrib time oman,0,3,0,9.333333333
10138,maghrib time ottawa,0,349,0,1.349570201
10139,maghrib time over today,0,2,0,1
10140,maghrib time paarl,0,94,0,10.9787234
10141,maghrib time pabna,0,14,0,6.642857143
10142,maghrib time pakenham,0,37,0,5.378378378
10143,maghrib time pakistan,0,4,0,6.5
10144,maghrib time pakpattan,0,16,0,1
10145,maghrib time patiala,0,49,0,10.32653061
10146,maghrib time patna,0,112,0,1
10147,maghrib time perth,0,21,0,1.285714286
10148,maghrib time peshawar,0,491,0,1.069246436
10149,maghrib time peshawar today,0,32,0,1.34375
10150,maghrib time petaling jaya,0,23,0,3.260869565
10151,maghrib time peterborough,0,58,0,1
10152,maghrib time philippines,0,27,0,6.222222222
10153,maghrib time pietermaritzburg,0,12,0,4.666666667
10154,maghrib time pinner,0,2,0,1
10155,maghrib time polokwane,0,85,0,7.741176471
10156,maghrib time pondicherry,0,4,0,9.25
10157,maghrib time port louis,0,206,0,6.936893204
10158,maghrib time port shepstone,0,5,0,11.6
10159,maghrib time portland,0,54,0,6.722222222
10160,maghrib time prayer,0,61,0,4.786885246
10161,maghrib time prayer today,0,5,0,1
10162,maghrib time preston,0,31,0,2
10163,maghrib time pretoria,0,3,0,8.333333333
10164,maghrib time prince george,0,23,0,9.913043478
10165,maghrib time purnia,0,60,0,4.85
10166,maghrib time putrajaya,0,142,0,8.147887324
10167,maghrib time quatre bornes,0,11,0,5
10168,maghrib time quetta,0,6,0,1
10169,maghrib time quezon city,0,41,0,3.219512195
10170,maghrib time rajahmundry,0,23,0,11.08695652
10171,maghrib time rajkot,0,6,0,1
10172,maghrib time rajshahi bangladesh,0,5,0,6.6
10173,maghrib time rakat,0,3,0,9.333333333
10174,maghrib time raleigh,0,139,0,9.532374101
10175,maghrib time ranchi,0,6,0,1
10176,maghrib time rangpur,0,82,0,6.329268293
10177,maghrib time ratnagiri,0,11,0,5.090909091
10178,maghrib time rawalpindi,0,14,0,3.571428571
10179,maghrib time rawalpindi end,0,3,0,3
10180,maghrib time rawalpindi today,0,39,0,1
10181,maghrib time reading,0,22,0,4.363636364
10182,maghrib time redhill,0,2,0,1
10183,maghrib time reykjavik,0,24,0,6.125
10184,maghrib time richmond,0,3,0,6.333333333
10185,maghrib time right now,0,2,0,1
10186,maghrib time riverside,0,39,0,9.435897436
10187,maghrib time riyadh,0,13,0,7.923076923
10188,maghrib time rohtak,0,3,0,12
10189,maghrib time romford,0,3,0,1.666666667
10190,maghrib time rustenburg,0,7,0,27.85714286
10191,maghrib time ryk,0,8,0,1.5
10192,maghrib time sahiwal,0,25,0,1.6
10193,maghrib time saida,0,4,0,7.75
10194,maghrib time salalah,0,99,0,11.29292929
10195,maghrib time salem,0,45,0,11.26666667
10196,maghrib time salem today,0,3,0,7.333333333
10197,maghrib time san diego,0,30,0,2.866666667
10198,maghrib time san francisco,0,17,0,3.470588235
10199,maghrib time sargodha,0,40,0,1.7
10200,maghrib time sasaram,0,9,0,8
10201,maghrib time saskatoon,0,50,0,1.52
10202,maghrib time saskatoon today,0,6,0,1
10203,maghrib time saudi,0,7,0,8.428571429
10204,maghrib time saudi arabia,0,20,0,8.9
10205,maghrib time saudia,0,2,0,1
10206,maghrib time savar,0,76,0,6.460526316
10207,maghrib time scarborough,0,98,0,1
10208,maghrib time seremban,0,43,0,9.302325581
10209,maghrib time shah alam,0,86,0,6.093023256
10210,maghrib time sharma,0,3,0,1
10211,maghrib time shepherds bush,0,3,0,5
10212,maghrib time shepparton,0,4,0,9.75
10213,maghrib time shillong,0,4,0,6.5
10214,maghrib time sialkot,0,52,0,2.019230769
10215,maghrib time singapore,0,129,0,3.457364341
10216,maghrib time sirajganj,0,11,0,6.454545455
10217,maghrib time somalia,0,23,0,4.086956522
10218,maghrib time srinagar,0,352,0,1.326704545
10219,maghrib time st catharines,0,94,0,10.96808511
10220,maghrib time st john's,0,2,0,3
10221,maghrib time st paul,0,54,0,4.685185185
10222,maghrib time start,0,26,0,2.538461538
10223,maghrib time start and end,0,3,0,1
10224,maghrib time start delhi,0,4,0,1
10225,maghrib time start today,0,32,0,2.65625
10226,maghrib time starts,0,3,0,4.666666667
10227,maghrib time stevenage,0,14,0,1
10228,maghrib time strand,0,3,0,2
10229,maghrib time stratford,0,4,0,1
10230,maghrib time sudbury,0,43,0,11.48837209
10231,maghrib time sukkur,0,19,0,1.842105263
10232,maghrib time surat,0,66,0,1.227272727
10233,maghrib time suriname,0,114,0,7.614035088
10234,maghrib time swabi,0,92,0,1.967391304
10235,maghrib time sydney,0,671,0,1.146050671
10236,maghrib time sydney hanafi,0,21,0,2.333333333
10237,maghrib time sydney today,0,12,0,1
10238,maghrib time sylhet,0,366,0,4.215846995
10239,maghrib time sylhet bangladesh,0,3,0,4.333333333
10240,maghrib time taguig,0,14,0,8.071428571
10241,maghrib time tampa,0,6,0,11.5
10242,maghrib time tando allahyar,0,4,0,4
10243,maghrib time tangail,0,3,0,6
10244,maghrib time thane,0,17,0,1
10245,maghrib time thunder bay,0,40,0,10.225
10246,maghrib time till when,0,2,0,2
10247,maghrib time timergara,0,28,0,1.892857143
10248,maghrib time toba tek singh,0,16,0,1.625
10249,maghrib time today at my location,0,69,0,4.434782609
10250,maghrib time today bangalore,0,166,0,1.240963855
10251,maghrib time today bareilly,0,3,0,1
10252,maghrib time today delhi,0,5,0,48.2
10253,maghrib time today end,0,3,0,1
10254,maghrib time today hyderabad,0,28,0,3.25
10255,maghrib time today in multan,0,3,0,14.33333333
10256,maghrib time today in my location,0,5,0,1
10257,maghrib time today islamabad,0,43,0,1
10258,maghrib time today karachi,0,8,0,1
10259,maghrib time today lahore,0,3,0,1
10260,maghrib time today london,0,4,0,1
10261,maghrib time today lucknow,0,15,0,1
10262,maghrib time today near me,0,2,0,1
10263,maghrib time today saharanpur,0,3,0,12
10264,maghrib time today singapore,0,3,0,8
10265,maghrib time today.,0,2,0,5.5
10266,maghrib time toowoomba,0,12,0,9.583333333
10267,maghrib time toronto,0,47,0,2.553191489
10268,maghrib time toronto today,0,3,0,1
10269,maghrib time townsville,0,3,0,4.333333333
10270,maghrib time trivandrum,0,9,0,1
10271,maghrib time tucson,0,32,0,11.4375
10272,maghrib time tulsa,0,66,0,8.651515152
10273,maghrib time tumkur,0,25,0,9.36
10274,maghrib time uae,0,3,0,6.333333333
10275,maghrib time udaipur,0,53,0,10.98113208
10276,maghrib time ujjain,0,64,0,1
10277,maghrib time uk,0,51,0,3.607843137
10278,maghrib time uttara,0,33,0,1.03030303
10279,maghrib time uxbridge,0,3,0,1.666666667
10280,maghrib time vadodara,0,9,0,2.777777778
10281,maghrib time vehari,0,2,0,1
10282,maghrib time vellore,0,24,0,3.291666667
10283,maghrib time vereeniging,0,58,0,10.18965517
10284,maghrib time victoria,0,9,0,6.666666667
10285,maghrib time wakra,0,7,0,1.857142857
10286,maghrib time walsall,0,3,0,2.666666667
10287,maghrib time waterford,0,3,0,1
10288,maghrib time wembley,0,33,0,1.181818182
10289,maghrib time wexford,0,9,0,1
10290,maghrib time windsor,0,7,0,1
10291,maghrib time winnipeg,0,11,0,6.909090909
10292,maghrib time wollongong,0,129,0,10.26356589
10293,maghrib time wood green,0,4,0,1
10294,maghrib time worcester,0,39,0,6.051282051
10295,maghrib time worthing,0,32,0,10.71875
10296,maghrib time zamboanga city,0,4,0,8.75
10297,maghrib time ঢাকা,0,4,0,6.25
10298,maghrib time.london,0,3,0,1
10299,maghrib time.today,0,39,0,4.487179487
10300,maghrib times,0,35,0,5.057142857
10301,maghrib times london,0,3,0,1
10302,maghrib times today,0,2,0,1
10303,maghrib timinf,0,2,0,4
10304,maghrib timing,0,599,0,3.936560935
10305,maghrib timing in lahore,0,5,0,1
10306,maghrib timing in multan,0,6,0,2.5
10307,maghrib timing lahore,0,130,0,1
10308,maghrib timing sg,0,3,0,2.333333333
10309,maghrib timing today,0,64,0,4.8125
10310,maghrib timing today singapore,0,9,0,4.111111111
10311,maghrib timings,0,176,0,4.329545455
10312,maghrib timings in lahore,0,3,0,1
10313,maghrib timings islamabad,0,4,0,55.75
10314,maghrib timings lahore,0,5,0,1
10315,maghrib timings today,0,12,0,3.416666667
10316,maghrib timr,0,5,0,3.2
10317,maghrib today,0,809,0,5.457354759
10318,maghrib today kl,0,10,0,10.5
10319,maghrib today london,0,2,0,1
10320,maghrib today time,0,59,0,5.050847458
10321,maghrib tome,0,11,0,8.818181818
10322,maghrib toming,0,2,0,1.5
10323,maghrib waktu,0,4,0,1
10324,maghrib waqt,0,156,0,1.108974359
10325,maghrib waqt dhaka,0,2,0,1
10326,maghrib waqt dhaka today,0,22,0,7.727272727
10327,maghrib waqt mymensingh,0,2,0,1
10328,maghrib waqt rajshahi,0,6,0,5.5
10329,maghrib waqt start time,0,2,0,1
10330,maghrib waqt sylhet,0,11,0,6.545454545
10331,maghrib waqt time,0,7,0,1.285714286
10332,maghrib waqt time dhaka,0,3,0,1.666666667
10333,maghrib waqt today,0,62,0,2.435483871
10334,maghrib warrnambool,0,11,0,7.272727273
10335,maghrib what time,0,3,0,1
10336,maghrib. prayer time,0,10,0,5
10337,maghriber azan time,0,3,0,1.666666667
10338,maghriber namaz time,0,2,0,5.5
10339,maghriber waqt,0,3,0,4.333333333
10340,maghrieb in cape town,0,3,0,5
10341,maghrin,0,8,0,8.375
10342,maghrin time,0,3,0,9.333333333
10343,maghriv,0,23,0,8.043478261
10344,maghrob,0,6,0,6.833333333
10345,maghrub,0,3,0,4.333333333
10346,maghrub time,0,5,0,7.8
10347,maghtib,0,4,0,10.25
10348,magirb,0,3,0,9
10349,magjrib,0,4,0,9.25
10350,magjrib time,0,3,0,10.66666667
10351,magjrib time today,0,3,0,7
10352,magrab namaz time,0,5,0,2
10353,magrab prayer,0,3,0,4
10354,magreb namaz time,0,5,0,3.8
10355,magreb prayer,0,38,0,6.184210526
10356,magreb prayer time,0,11,0,6.272727273
10357,magreb time,0,7,0,10.14285714
10358,magrhib prayer,0,3,0,5
10359,magrhib time,0,16,0,7.9375
10360,magrhib today,0,3,0,3.666666667
10361,magrib adan,0,14,0,6.142857143
10362,magrib adhan,0,24,0,7.791666667
10363,magrib ajan time,0,14,0,6.214285714
10364,magrib ajan today,0,2,0,1
10365,magrib ar azan time,0,19,0,2.789473684
10366,magrib auckland,0,3,0,5
10367,magrib augusta,0,3,0,9
10368,magrib azaan,0,10,0,3.9
10369,magrib azan,0,259,0,5.745173745
10370,magrib azan time,0,164,0,6.591463415
10371,magrib azan time dubai,0,2,0,1
10372,magrib azan time in pakistan,0,4,0,8
10373,magrib azan time lahore,0,19,0,19.05263158
10374,magrib azan time today,0,16,0,2.125
10375,magrib azan timing,0,22,0,3.181818182
10376,magrib azan today,0,24,0,1.75
10377,magrib azan.time,0,3,0,10.66666667
10378,magrib bangladesh,0,4,0,4.25
10379,magrib bank time,0,8,0,28.375
10380,magrib bayan lepas,0,3,0,9.666666667
10381,magrib cpt,0,4,0,12
10382,magrib dhaka,0,9,0,9.666666667
10383,magrib di singapore,0,3,0,1
10384,magrib doha,0,9,0,4.111111111
10385,magrib dubai,0,8,0,3.125
10386,magrib end time,0,50,0,2.94
10387,magrib end time today,0,5,0,1
10388,magrib end timing,0,2,0,1
10389,magrib ending time,0,4,0,1
10390,magrib er ajan today,0,3,0,4
10391,magrib fsd,0,5,0,2
10392,magrib hari ini,0,3,0,1
10393,magrib in abuja,0,2,0,2.5
10394,magrib in ajman,0,7,0,52.28571429
10395,magrib in auckland,0,3,0,2.666666667
10396,magrib in bangladesh,0,4,0,3.25
10397,magrib in kl,0,3,0,7.333333333
10398,magrib in lahore,0,13,0,1
10399,magrib in oman,0,4,0,6.5
10400,magrib ka time,0,69,0,1.710144928
10401,magrib ka waqt,0,7,0,1.428571429
10402,magrib kajang,0,74,0,2.175675676
10403,magrib ke time,0,3,0,3.666666667
10404,magrib ki ajaan ka samay,0,5,0,5.4
10405,magrib ki ajaan ka time,0,106,0,1.943396226
10406,magrib ki ajaan ka waqt,0,4,0,2.25
10407,magrib ki ajaan kitne baje hai,0,2,0,3
10408,magrib ki ajaan kitne baje hoti hai,0,13,0,2
10409,magrib ki ajan,0,2,0,5
10410,magrib ki azan,0,2,0,2
10411,magrib ki azan ka time,0,39,0,3.333333333
10412,magrib ki azan ka waqt,0,3,0,8.333333333
10413,magrib ki azan kitne baje hota hai,0,3,0,3
10414,magrib ki azan kitne baje hoti hai,0,3,0,3
10415,magrib ki namaj ka time,0,35,0,2.542857143
10416,magrib ki namaj ka waqt,0,4,0,2.75
10417,magrib ki namaz ka time,0,176,0,4.102272727
10418,magrib ki namaz ka time kab tak rahata hai,0,3,0,1
10419,magrib ki namaz ka waqt,0,27,0,2.555555556
10420,magrib kl,0,4,0,8.75
10421,magrib kochi,0,5,0,12.2
10422,magrib last time,0,24,0,1
10423,magrib last time today,0,12,0,4.583333333
10424,magrib liverpool,0,5,0,3
10425,magrib london,0,7,0,1
10426,magrib lrayer,0,3,0,5
10427,magrib madina,0,10,0,10.9
10428,magrib melbourne,0,4,0,10.5
10429,magrib namaaz time,0,3,0,8
10430,magrib namaj,0,29,0,3.206896552
10431,magrib namaj time,0,149,0,3.228187919
10432,magrib namaj waqt,0,8,0,3.875
10433,magrib namaz,0,142,0,5.401408451
10434,magrib namaz bradford,0,2,0,4
10435,magrib namaz dubai,0,3,0,2.333333333
10436,magrib namaz end time,0,64,0,3.59375
10437,magrib namaz end time today,0,3,0,1.666666667
10438,magrib namaz gime,0,2,0,1
10439,magrib namaz in dubai,0,7,0,3
10440,magrib namaz ka time,0,6,0,4.166666667
10441,magrib namaz karachi,0,36,0,3.138888889
10442,magrib namaz lahore,0,1936,0,1.049070248
10443,magrib namaz last time,0,27,0,2.777777778
10444,magrib namaz last time dhaka,0,42,0,3.047619048
10445,magrib namaz last time today,0,9,0,1
10446,magrib namaz qaza time,0,3,0,4.333333333
10447,magrib namaz start time,0,3,0,2.666666667
10448,magrib namaz time end,0,4,0,2.75
10449,magrib namaz time in karachi,0,12,0,3.666666667
10450,magrib namaz time in lahore,0,12,0,3.583333333
10451,magrib namaz time islamabad,0,3,0,1
10452,magrib namaz time karachi,0,22,0,1
10453,magrib namaz time lahore,0,47,0,1.382978723
10454,magrib namaz time today,0,35,0,4.028571429
10455,magrib namaz times,0,2,0,4.5
10456,magrib namaz timing,0,78,0,2.256410256
10457,magrib namaz timings bangalore,0,154,0,3.298701299
10458,magrib namaz timings karachi,0,190,0,1.436842105
10459,magrib namaz today,0,12,0,4.666666667
10460,magrib namaz waqt,0,18,0,2.5
10461,magrib namaz.time,0,2,0,1
10462,magrib namz time,0,70,0,2.057142857
10463,magrib nemaz time,0,4,0,2.25
10464,magrib nimaz time,0,43,0,3.627906977
10465,magrib nmaz time,0,21,0,1.238095238
10466,magrib nmz time,0,18,0,2.944444444
10467,magrib nottingham,0,4,0,1
10468,magrib now,0,2,0,1
10469,magrib numaz time,0,2,0,1
10470,magrib orayer,0,3,0,7.333333333
10471,magrib orayer time,0,6,0,4.833333333
10472,magrib owakto,0,2,0,1
10473,magrib paryer time,0,3,0,6.666666667
10474,magrib perth,0,43,0,2.860465116
10475,magrib pray,0,3,0,4.333333333
10476,magrib pray time,0,22,0,5.727272727
10477,magrib prayer time dhaka,0,14,0,3.857142857
10478,magrib prayer time in dhaka,0,6,0,7.5
10479,magrib prayer time today,0,59,0,4.406779661
10480,magrib prayer times,0,19,0,6.263157895
10481,magrib prayer timing,0,28,0,4.285714286
10482,magrib prayer today,0,26,0,4.923076923
10483,magrib prayers,0,20,0,5.95
10484,magrib prayers time,0,6,0,2.666666667
10485,magrib pryer time,0,3,0,1
10486,magrib salaah,0,7,0,7.428571429
10487,magrib salaah time,0,19,0,7.052631579
10488,magrib salah time,0,52,0,6.692307692
